Aika,Signaali
14.93796412,-0.5546994209
14.94586818,-0.5522093773
14.95377223,-0.5274758339
14.96173732,-0.4633183479
14.96964137,-0.4162564278
14.97754542,-0.3592219353
14.98544948,-0.2955870628
14.99335353,-0.1673641205
15.00131862,-0.08486843109
15.00925319,0.03486824036
15.01712672,0.1740021706
15.02506129,0.2364621162
15.03296535,0.357424736
15.04093043,0.3916282654
15.048865,0.4639878273
15.05676906,0.4517006874
15.06470363,0.485147953
15.0726382,0.4857783318
15.08057277,0.4835124016
15.08847682,0.5300040245
15.09638087,0.5542597771
15.10428493,0.6213088036
15.11218898,0.6710009575
15.12012355,0.6903448105
15.1280276,0.608291626
15.13593166,0.5191707611
15.14383571,0.4028491974
15.15173976,0.3020992279
15.15970485,0.247592926
15.16763942,0.3003563881
15.17554347,0.5123972893
15.18347804,0.5395178795
15.19138209,0.5736813545
15.19934718,0.5488100052
15.20725124,0.5153169632
15.21515529,0.3624601364
15.22308986,0.2512178421
15.23102443,0.1710577011
15.23902003,0.06885290146
15.24692409,-0.1693325043
15.25479762,-0.3734087944
15.26270167,-0.6091713905
15.27060573,-0.832877636
15.27860133,-0.9860520363
15.2865359,-1.113426924
15.29443996,-1.260885
15.30234401,-1.406700134
15.31024806,-1.481534004
15.31824367,-1.589225054
15.32617824,-1.640636206
15.33408229,-1.649416208
15.34198634,-1.65974021
15.3498904,-1.662173986
15.357886,-1.730075121
15.36579005,-1.833073854
15.37369411,-1.915840626
15.38159816,-1.998786926
15.38950221,-2.062702656
15.39749782,-2.075817347
15.40540187,-2.037521362
15.4132754,-1.956047058
15.42120998,-1.892152786
15.42911403,-1.747574091
15.4370486,-1.598852873
15.44495265,-1.446095467
15.45294826,-1.363303661
15.46088283,-1.177606344
15.46875636,-1.091392279
15.47675197,-0.9893739223
15.48465602,-0.9148106575
15.49256007,-0.8571310043
15.50049464,-0.7976331711
15.50842921,-0.7919006348
15.5163943,-0.7586984634
15.52432887,-0.6397190094
15.53223292,-0.5513076782
15.54013698,-0.468275547
15.54807155,-0.339600563
15.55609767,-0.2170381546
15.56403224,-0.06676101685
15.57193629,0.02504301071
15.57987086,0.176530838
15.58780543,0.242878437
15.59580104,0.2856945992
15.60370509,0.3650608063
15.61157863,0.3732585907
15.6195132,0.3747496605
15.62744777,0.4009842873
15.63541286,0.4004807472
15.64334743,0.4547939301
15.65125148,0.4944639206
15.65918605,0.5644602776
15.6670901,0.5739383698
15.67505519,0.6280412674
15.68295924,0.6383390427
15.69089381,0.6197834015
15.69882838,0.57533741
15.70673244,0.5374617577
15.71469752,0.5780506134
15.72263209,0.6082639694
15.73059718,0.6124053001
15.73850124,0.7079930305
15.74640529,0.8618569374
15.75433986,1.095719814
15.76224391,1.210064888
15.77014796,1.303086281
15.77805202,1.269441605
15.78595607,1.133851051
15.79392116,0.9639687538
15.80182521,0.7171955109
15.80975978,0.4752821922
15.81769435,0.1194005013
15.8255984,-0.2470693588
15.83356349,-0.6251955032
15.84149806,-0.9086611271
15.84940211,-1.13995409
15.85727565,-1.346102953
15.8651797,-1.492292166
15.87317531,-1.586910248
15.88110988,-1.672981739
15.88898341,-1.653571367
15.89688746,-1.538144827
15.90482204,-1.438137054
15.91281764,-1.3867836
15.92075221,-1.30034852
15.92868678,-1.283097506
15.93662135,-1.304512739
15.9445254,-1.369150162
15.95249049,-1.432098389
15.96039455,-1.522761822
15.9682986,-1.599187374
15.97617213,-1.694195509
15.9841067,-1.753479242
15.99210231,-1.78519845
16.00000636,-1.755907774
16.00791041,-1.675101519
16.01581447,-1.571784019
16.02374904,-1.27833128
16.03168361,-1.090328932
16.03961818,-0.9081537724
16.04755275,-0.7974205017
16.05548732,-0.7116060257
16.06342189,-0.6106038094
16.07138698,-0.560836792
16.07929103,-0.5094060898
16.08716457,-0.440141201
16.09509914,-0.3433275223
16.1030337,-0.2942271233
16.11099879,-0.2530255318
16.11890285,-0.1718873978
16.1268069,-0.1266760826
16.13471095,-0.02807283401
16.142615,0.03964281082
16.15058009,0.09075689316
16.15851466,0.1857924461
16.1663882,0.2449579239
16.17432277,0.2328848839
16.18222682,0.2558917999
16.19022243,0.2545604706
16.19812648,0.2682642937
16.20600001,0.2705674171
16.21390407,0.3460540771
16.22180812,0.3814706802
16.22977321,0.4218459129
16.23770778,0.4915070534
16.24561183,0.6155457497
16.25351588,0.6931643486
16.26141994,0.7878770828
16.26941554,0.8733596802
16.27731959,0.8946661949
16.28522365,0.8446145058
16.29315822,0.6868805885
16.30106227,0.4672060013
16.30902736,0.3080310822
16.31693141,0.1373181343
16.32480495,-0.001038551331
16.33273952,-0.08053779602
16.34067409,0.04420804977
16.34863917,0.3415489197
16.35654323,0.229092598
16.36441676,0.1719040871
16.37235133,0.1543374062
16.3802859,0.101290226
16.38822047,0.02161884308
16.39612453,-0.196199894
16.40402858,-0.5139117241
16.41196315,-0.8809390068
16.41989772,-1.206203222
16.42789332,-1.473072529
16.4358279,-1.786355019
16.44370143,-1.922926903
16.451636,-1.983854055
16.45957057,-2.054940462
16.46753566,-1.964209795
16.47543971,-1.923496723
16.48334376,-1.895429611
16.49124782,-1.854167938
16.49918239,-1.758776426
16.50717799,-1.667886019
16.51508204,-1.613276243
16.5229861,-1.663789511
16.53092067,-1.749282122
16.53885524,-1.884261131
16.54685084,-2.025545359
16.55478541,-2.056983232
16.56268947,-2.094111204
16.57059352,-2.085405111
16.57852809,-1.98430562
16.58649318,-1.882422924
16.59439723,-1.827562332
16.60227077,-1.748744965
16.61017482,-1.273031235
16.61807887,-0.9541676044
16.62604396,-0.7315747738
16.63394801,-0.5865278244
16.64188258,-0.5979223251
16.64981715,-0.5750529766
16.65775172,-0.6103644371
16.66571681,-0.7158792019
16.67365138,-0.5567269325
16.68155543,-0.3864655495
16.68945949,-0.3038320541
16.69736354,-0.2375073433
16.70532863,-0.1318042278
16.71323268,0.08416199684
16.72113673,0.1848137379
16.7290713,0.2779471874
16.73700587,0.4923067093
16.74497096,0.6192567348
16.75287501,0.7897613049
16.76080958,0.9501640797
16.76871364,1.07770133
16.77664821,1.188480377
16.78467433,1.26075387
16.7926089,1.325575352
16.80054347,1.350214958
16.80844752,1.366949558
16.81635158,1.427827835
16.82431666,1.511611462
16.83225124,1.561472654
16.84012477,1.53678751
16.84802882,1.567670584
16.85596339,1.499101639
16.86392848,1.445393324
16.87186305,1.375216246
16.87982814,1.29019928
16.88773219,1.217847824
16.89566676,1.186770916
16.90366237,1.239594936
16.91156642,1.42269969
16.91947047,1.549410343
16.92740504,1.612410069
16.93527858,1.651416063
16.9433047,1.61987257
16.95123927,1.465917349
16.95917384,1.217855692
16.96710841,1.082748652
16.97501247,0.6542303562
16.98297755,0.1915402412
16.99091212,-0.07376050949
16.99881618,-0.3323698044
17.00675075,-0.8132395744
17.01468532,-0.9215512276
17.02268092,-1.181224346
17.03058498,-1.30991292
17.03845851,-1.43225956
17.04636256,-1.766011715
17.05426662,-1.814605951
17.06226222,-1.802045584
17.07016627,-1.821159124
17.07803981,-1.741688251
17.08597438,-1.555912256
17.09390895,-1.490265608
17.10187404,-1.42094636
17.10980861,-1.252186775
17.11771266,-1.139121294
17.12561671,-1.02684474
17.13352077,-0.9088995457
17.14145534,-0.7958173752
17.14938991,-0.7173538208
17.15729396,-0.6719136238
17.16519801,-0.5915253162
17.17310207,-0.5140383244
17.18106715,-0.4845993519
17.1889712,-0.4282243252
17.19684474,-0.3984363079
17.20471828,-0.4343006611
17.21262233,-0.3967111111
17.22061793,-0.3405160904
17.22852199,-0.3030939102
17.23642604,-0.24995327
17.24436061,-0.247215271
17.25226466,-0.308113575
17.26026027,-0.247469902
17.26819484,-0.2096018791
17.27606837,-0.1055278778
17.28397243,-0.04935407639
17.29187648,0.05650949478
17.29978053,0.3221530914
17.3077151,0.3031554222
17.31561916,0.2841796875
17.32352321,0.3868145943
17.33145778,0.4888648987
17.33942287,0.4943237305
17.34732692,0.4846749306
17.35520045,0.4336223602
17.36310451,0.2812333107
17.37100856,0.1849579811
17.37897365,0.466296196
17.38690822,0.09807157516
17.39481227,0.0988574028
17.40274684,0.07359457016
17.41068141,-0.03773355484
17.41867702,-0.08479404449
17.42661159,-0.120095253
17.43451564,-0.08827352524
17.44241969,-0.1375069618
17.45029323,-0.1223144531
17.45828883,0.08106470108
17.46619288,0.3437175751
17.47406642,0.2921147346
17.48197047,0.1229038239
17.48990504,0.08554506302
17.49790065,0.01187086105
17.5058047,-0.04534292221
17.51370875,-0.03032493591
17.52164332,0.02351570129
17.52954738,-0.04992008209
17.53748195,-0.1852707863
17.54541652,-0.3584423065
17.55332057,-0.5957939625
17.56122462,-0.8337740898
17.56909816,-0.9957005978
17.57709376,-1.144960165
17.58499782,-1.256207466
17.59290187,-1.415217876
17.60080592,-1.469103336
17.60874049,-1.502912521
17.6167361,-1.61011672
17.62464015,-1.657061815
17.6325442,-1.682039022
17.64044826,-1.750467062
17.64835231,-1.956542492
17.65634791,-2.039075851
17.66428248,-2.153253317
17.67221706,-2.375787735
17.68015162,-2.469183922
17.68805568,-2.394369125
17.69602077,-2.386902809
17.70392482,-2.557294846
17.71179835,-2.384511948
17.71970241,-2.111753702
17.72760646,-2.14577651
17.73557155,-2.018624783
17.74350612,-1.856101513
17.75137965,-1.762223959
17.75931422,-1.606574297
17.76724879,-1.456627369
17.77521388,-1.263235807
17.78311793,-1.137833357
17.79099147,-0.9764919281
17.79892604,-0.8729891777
17.80686061,-0.7677195072
17.81479518,-0.6348669529
17.82272975,-0.4004158974
17.8306338,-0.1587524414
17.83856837,0.07872867584
17.84650294,0.3501758575
17.85443751,0.599111557
17.86237208,0.731464386
17.87027614,0.8924095631
17.87818019,0.9451327324
17.88608424,0.9563117027
17.89407985,0.8951253891
17.90201442,0.8616580963
17.90991847,0.7992463112
17.91782252,0.6843147278
17.92572658,0.7272734642
17.93372218,0.6195163727
17.94165675,0.6225481033
17.94959132,0.5301780701
17.95755641,0.3372325897
17.96549098,0.4048938751
17.97345607,0.450056076
17.98136012,0.3527598381
17.98926417,0.3777861595
17.99716823,0.3319425583
18.00507228,0.4338479042
18.01303737,0.523267746
18.02097194,0.5190734863
18.02890651,0.6176762581
18.03684108,0.7490487099
18.04474513,0.7991642952
18.0526797,1.020920277
18.06058375,1.308864594
18.06851832,1.284436703
18.0764529,1.135352612
18.08438747,0.9167566299
18.09232204,0.7245798111
18.10022609,0.4652109146
18.10809962,0.08858013153
18.11600368,-0.2258396149
18.12390773,-0.6549253464
18.13187282,-1.04377985
18.13980739,-1.379874468
18.14774196,-1.511788845
18.15564601,-1.627884865
18.16355006,-1.713100672
18.17151515,-1.750099897
18.1794192,-1.787969351
18.18729274,-1.82659173
18.19519679,-1.807717323
18.20310084,-1.713132381
18.21106593,-1.669108868
18.2190005,-1.624973536
18.22696559,-1.605857611
18.23486964,-1.636356592
18.2427737,-1.652387857
18.25073878,-1.747656822
18.25864284,-1.814192772
18.26657741,-1.763100147
18.27448146,-1.695611477
18.28241603,-1.659641743
18.29038112,-1.498041391
18.29828517,-1.319248915
18.30618922,-1.157287598
18.31409328,-0.9469897747
18.32199733,-0.694848299
18.32996242,-0.4701986313
18.33786647,-0.2781310081
18.34577052,-0.1886725426
18.35370509,-0.1387877464
18.36163966,-0.1039533615
18.36960475,-0.1178531647
18.3775088,-0.1661248207
18.38538234,-0.1527118683
18.39328639,-0.163312912
18.40119044,-0.1594591141
18.40918605,-0.09384012222
18.4170901,0.00429058075
18.42496364,0.04340600967
18.43286769,0.04414176941
18.44077174,0.004532814026
18.44873683,-0.02984857559
18.45664088,-0.05968999863
18.46451442,-0.06105136871
18.47244899,0.002234458923
18.48038356,0.01095962524
18.48837916,0.0147023201
18.49628322,0.119468689
18.50418727,0.1577553749
18.51212184,0.2086338997
18.52005641,0.2638034821
18.5280215,0.3362264633
18.53592555,0.4696445465
18.54379909,0.479722023
18.55173366,0.5105242729
18.55966823,0.6060967445
18.56766383,0.6556653976
18.5755984,0.6827635765
18.58350246,0.7000031471
18.59143703,0.7120666504
18.59934108,0.6728210449
18.60727565,0.5829777718
18.6151797,0.4737658501
18.62305324,0.4754457474
18.63095729,0.5481219292
18.63886134,0.6417474747
18.64685695,0.5548596382
18.65479152,0.4874706268
18.66269557,0.3936038017
18.67059962,0.1614890099
18.67850368,0.0165681839
18.68643825,-0.1187229156
18.69437282,-0.4100031853
18.70230739,-0.6101946831
18.71024196,-0.7650194168
18.71817653,-0.9313678741
18.72617213,-1.112103701
18.7341067,-1.267853737
18.74201076,-1.511869669
18.74991481,-1.566540003
18.75781886,-1.485213757
18.76581447,-1.389063835
18.77371852,-1.365698814
18.78159206,-1.284028769
18.78952662,-1.233446836
18.79743068,-1.212014437
18.80542628,-1.100812435
18.81333034,-1.04993248
18.82120387,-1.176932812
18.82913844,-1.186132431
18.83707301,-1.22214222
18.8450381,-1.336274862
18.85291164,-1.449002028
18.86081569,-1.47348547
18.86871974,-1.463745117
18.87662379,-1.525458813
18.88458888,-1.511146545
18.89249293,-1.462012291
18.90036647,-1.304145575
18.90830104,-1.18717885
18.91620509,-0.9311747551
18.92417018,-0.7041254044
18.93207423,-0.5003118515
18.93994777,-0.3326191902
18.94788234,-0.2758479118
18.95581691,-0.2078337669
18.963782,-0.246986866
18.97168605,-0.2520027161
18.9795901,-0.2904653549
18.98749416,-0.3407168388
18.99542872,-0.3755087852
19.00342433,-0.3944005966
19.0113589,-0.4235262871
19.01926295,-0.3743906021
19.02719752,-0.2901444435
19.03510158,-0.2214179039
19.04303615,-0.09459018707
19.0509402,0.04380559921
19.05884425,0.1328582764
19.0667483,0.2544174194
19.07465236,0.4524536133
19.08258693,0.6089773178
19.0905215,0.6920909882
19.09842555,0.7447967529
19.1063296,0.7006764412
19.11423366,0.6310939789
19.12219874,0.6056065559
19.1301028,0.5565652847
19.13797633,0.5159626007
19.1459109,0.5192122459
19.15384547,0.5492854118
19.16181056,0.6379995346
19.16974513,0.657749176
19.1776797,0.7559285164
19.18558375,0.8236899376
19.19348781,0.8756833076
19.20148341,0.9268693924
19.20941798,0.9678516388
19.21732204,1.067984104
19.22522609,1.283208847
19.23313014,1.58887291
19.24112575,1.610313416
19.24906032,1.5696311
19.25696437,1.448245525
19.26489894,1.208984375
19.27283351,0.9105973244
19.28082912,0.6128516197
19.28876369,0.3613553047
19.29669826,0.1025748253
19.30457179,-0.05304765701
19.31247584,-0.2439236641
19.32047145,-0.4015617371
19.3283755,-0.6156082153
19.33631007,-0.7861814499
19.34424464,-0.8934700489
19.35217921,-1.076397181
19.36011378,-1.235922337
19.36804835,-1.276803493
19.37601344,-1.292060852
19.38391749,-1.246119738
19.39182155,-1.196136236
19.39981715,-1.17536664
19.4077212,-1.188526869
19.41559474,-1.289407253
19.42346828,-1.374998569
19.43134181,-1.496686459
19.43933742,-1.531178236
19.44727199,-1.591844797
19.45517604,-1.629412889
19.46311061,-1.60300231
19.47101466,-1.543517351
19.47897975,-1.484947443
19.48691432,-1.446968794
19.49481837,-1.237881184
19.50275294,-1.059007406
19.51068751,-0.9242835045
19.51871364,-0.7777323723
19.52664821,-0.6232237816
19.53455226,-0.4914040565
19.54245631,-0.4343442917
19.55036037,-0.2992553711
19.55832545,-0.237549305
19.56619899,-0.1833863258
19.57410304,-0.1496906281
19.58200709,-0.1373929977
19.58991115,-0.05163383484
19.59784572,-0.01512765884
19.60574977,0.0229511261
19.61368434,0.1461863518
19.62158839,0.2031025887
19.62949245,0.2868089676
19.63745753,0.4089188576
19.6453921,0.4951620102
19.65329616,0.5663151741
19.66123073,0.6233139038
19.66913478,0.6590266228
19.67713038,0.6019477844
19.68503444,0.5608801842
19.69290797,0.5870084763
19.70084254,0.6590003967
19.70877711,0.7646012306
19.7167422,0.8517270088
19.72464625,0.9572467804
19.73251979,0.9830627441
19.74042384,0.9464139938
19.74835841,0.9098439217
19.75629298,0.7453598976
19.76422755,0.5814781189
19.77219264,0.429816246
19.78012721,0.2572817802
19.78806178,0.1741099358
19.79602687,0.2934703827
19.80396144,0.3289613724
19.81189601,0.2890100479
19.81980006,0.2843112946
19.82773463,0.1536440849
19.83573024,0.1468057632
19.84363429,-0.01667165756
19.85153834,-0.1400761604
19.85947291,-0.2366313934
19.86740748,-0.3840074539
19.87537257,-0.5033159256
19.88327662,-0.6379189491
19.89115016,-0.7214436531
19.89905421,-0.8416991234
19.90695827,-0.8953688145
19.91492335,-0.9501788616
19.92285792,-0.9336898327
19.93076198,-1.041250467
19.93866603,-1.153511763
19.94653957,-1.131940603
19.95453517,-1.161433935
19.96243922,-1.114797354
19.97031276,-1.064386606
19.97821681,-1.086695433
19.98612086,-1.092229128
19.99408595,-1.138155699
20.00195949,-1.20873332
20.00989406,-1.238286734
20.01782863,-1.226859808
20.0257632,-1.228740454
20.03372829,-1.216676474
20.04166286,-1.225290298
20.04956691,-1.162072897
20.05747096,-1.181655407
20.06537501,-1.181685925
20.07337062,-1.077458382
20.08130519,-0.9232842922
20.08920924,-0.8076488972
20.09714381,-0.6234734058
20.10507838,-0.413561821
20.11304347,-0.3320670128
20.12097804,-0.2126803398
20.12885158,-0.0990691185
20.13681666,-0.03802204132
20.14475124,-0.02946138382
20.15271632,0.04183340073
20.16065089,0.05209636688
20.16855495,0.1612148285
20.176459,0.2279119492
20.18436305,0.3069367409
20.19235866,0.3645997047
20.20029323,0.4917497635
20.20819728,0.5761094093
20.21610133,0.6804704666
20.22400538,0.7477025986
20.23197047,0.7830481529
20.23990504,0.7060046196
20.2478091,0.6440162659
20.25574367,0.4999899864
20.26364772,0.4185452461
20.27167384,0.3615832329
20.27960841,0.2957611084
20.28751247,0.2847385406
20.29541652,0.3172044754
20.30332057,0.2748456001
20.31131618,0.2726984024
20.31918971,0.2861423492
20.3271548,0.3370671272
20.33508937,0.3024325371
20.3429629,0.3415827751
20.35095851,0.3637666702
20.35886256,0.410908699
20.3667361,0.4193515778
20.37467067,0.6404013634
20.38257472,0.8863382339
20.39057033,0.8498511314
20.39847438,0.811832428
20.40640895,0.819644928
20.414313,0.502831459
20.42221706,0.3684849739
20.43018214,0.1760654449
20.4380862,0.01886177063
20.44602077,-0.12240839
20.45395534,-0.4423975945
20.46185939,-0.5882086754
20.46985499,-0.7361521721
20.47775905,-0.9244291782
20.48563258,-1.078903913
20.49356715,-1.275680065
20.50150172,-1.500957251
20.50946681,-1.675605536
20.51737086,-1.900225639
20.5252444,-1.983968735
20.53317897,-2.07205081
20.54111354,-2.040738583
20.54904811,-1.946053028
20.55698268,-1.876375675
20.56488673,-1.8479743
20.57279079,-1.872047424
20.58069484,-1.80322051
20.58869044,-1.8593297
20.59662501,-1.913359165
20.60452907,-1.885323524
20.61246364,-1.926744461
20.62039821,-1.916468143
20.62833278,-1.889891148
20.63626735,-1.822805882
20.64414088,-1.673969269
20.65207545,-1.511037111
20.65997951,-1.255030155
20.66791408,-1.091876507
20.67584865,-0.9549584389
20.68372218,-0.7940328121
20.69165675,-0.6623375416
20.6995608,-0.502779007
20.70755641,-0.2850389481
20.71546046,-0.1036581993
20.72339503,-0.002732276917
20.7313296,0.09464645386
20.73926417,0.09955024719
20.74722926,0.08594751358
20.75513332,0.06267023087
20.76300685,0.02602958679
20.77094142,0.03074216843
20.77887599,0.02396011353
20.7868716,0.09571218491
20.79480617,0.2139649391
20.8026797,0.3295502663
20.81058375,0.474588871
20.81848781,0.5023169518
20.82642238,0.5408778191
20.83432643,0.5349841118
20.84223048,0.5625495911
20.85013454,0.5789589882
20.85806911,0.5818166733
20.86600368,0.6099362373
20.87390773,0.6146397591
20.88181178,0.4892411232
20.88971583,0.5023136139
20.89761989,0.4606699944
20.90555446,0.3903713226
20.91345851,0.3506164551
20.92136256,0.3280863762
20.9292361,0.3182826042
20.93717067,0.3657512665
20.94516627,0.6327271461
20.95307033,0.86338377
20.9610049,0.7685966492
20.96890895,0.7475576401
20.976813,0.7029027939
20.98474757,0.6631674767
20.99265162,0.5458726883
21.00055568,0.4360327721
21.00849025,0.1801519394
21.01642482,-0.06209611893
21.02442042,-0.4482631683
21.03229396,-0.7317280769
21.04019801,-1.061583519
21.04813258,-1.244330406
21.05606715,-1.364603281
21.06406276,-1.429127932
21.07199733,-1.520678282
21.07990138,-1.549987078
21.08780543,-1.561708212
21.09574,-1.581248999
21.10373561,-1.617467165
21.11163966,-1.615407705
21.1195132,-1.603116274
21.12741725,-1.628968954
21.1353213,-1.694914103
21.14331691,-1.736193419
21.15125148,-1.785057783
21.15918605,-1.807195902
21.16705958,-1.786510229
21.17496364,-1.749073744
21.18295924,-1.674355745
21.1908633,-1.551391125
21.19876735,-1.488210678
21.20670192,-1.434237003
21.21460597,-1.370435715
21.22257106,-1.317991257
21.23047511,-1.218480349
21.23837916,-1.148223639
21.24628322,-1.080432177
21.25418727,-1.001286983
21.26215236,-0.9460315704
21.27005641,-0.9071578979
21.27796046,-0.8772468567
21.28589503,-0.8171405792
21.2938296,-0.7439785004
21.30179469,-0.6204156876
21.30969874,-0.5477218628
21.31757228,-0.4378042221
21.32550685,-0.292734623
21.33344142,-0.1676454544
21.34140651,-0.005106925964
21.34934108,0.1069951057
21.35724513,0.1945757866
21.36514918,0.318918705
21.37302272,0.3884320259
21.38098781,0.4386777878
21.38889186,0.473631382
21.39682643,0.4968657494
21.40469997,0.5114212036
21.41260402,0.5164737701
21.42059962,0.548406601
21.42850368,0.5392460823
21.43640773,0.4964213371
21.4443423,0.4630417824
21.45227687,0.4573278427
21.46024196,0.4672379494
21.46817653,0.3728899956
21.47608058,0.3709435463
21.48398463,0.3598184586
21.49188869,0.3713288307
21.49985377,0.3432774544
21.50775783,0.3399386406
21.51566188,0.3466114998
21.52356593,0.3665914536
21.53146998,0.4654393196
21.53940456,0.7761044502
21.54730861,0.8613052368
21.55518214,0.9253435135
21.56311671,1.021155834
21.57102077,1.012264729
21.57904689,0.9327559471
21.58698146,0.6804690361
21.59488551,0.3565139771
21.60282008,0.1319484711
21.61075465,-0.2114768028
21.61875026,-0.5802235603
21.62668483,-0.8832645416
21.63458888,-1.062687635
21.64252345,-1.259568691
21.6504275,-1.419596672
21.65842311,-1.600135088
21.66629665,-1.828217506
21.67426173,-1.900710583
21.68216579,-1.880769968
21.69010036,-1.797611952
21.69809596,-1.660554886
21.70600001,-1.56255579
21.71390407,-1.526849747
21.72180812,-1.552629471
21.72974269,-1.69715786
21.7377383,-1.913876772
21.74564235,-2.035102844
21.75351588,-2.065825939
21.76141994,-1.992581367
21.76932399,-1.877979517
21.77731959,-1.766904593
21.78525416,-1.568586826
21.79315822,-1.35639739
21.80109279,-1.234575987
21.80899684,-1.180239916
21.81699245,-1.162626028
21.82492702,-1.118425131
21.83283107,-1.08652544
21.84073512,-1.037370205
21.84863917,-0.9782552719
21.85660426,-0.9451990128
21.86453883,-0.9930272102
21.8724734,-1.008105278
21.88040797,-0.9216694832
21.88834254,-0.86546278
21.89630763,-0.7558660507
21.9042422,-0.6548948288
21.91214625,-0.5475058556
21.92008083,-0.4558877945
21.92798488,-0.354352951
21.93591945,-0.2756915092
21.9438235,-0.2053661346
21.95172755,-0.1136207581
21.95963161,-0.1113257408
21.96753566,-0.02173280716
21.97547023,0.04954767227
21.9834048,0.1686153412
21.99136989,0.2916126251
21.99927394,0.4124422073
22.00717799,0.552570343
22.01511256,0.7179679871
22.02304713,0.779396534
22.03095119,0.8079013824
22.03885524,0.8379511833
22.04675929,0.8206648827
22.05472438,0.768632412
22.06262843,0.7406601906
22.07053248,0.6585321426
22.07843654,0.5730333328
22.08634059,0.4914870262
22.09427516,0.4295816422
22.10217921,0.6183524132
22.11008327,0.7201747894
22.11798732,0.5695300102
22.12589137,0.3977880478
22.13385646,0.1704564095
22.14176051,0.06455850601
22.14966457,0.01934289932
22.15756862,-0.08246421814
22.16550319,-0.1245894432
22.17349879,-0.1695680618
22.18143336,-0.4083538055
22.18933742,-0.5890283585
22.19724147,-0.8181791306
22.20514552,-0.9619238377
22.21311061,-1.086945772
22.22101466,-1.138511419
22.22891872,-1.237627983
22.23685329,-1.255051136
22.24475734,-1.321385384
22.25275294,-1.38284874
22.260657,-1.47746563
22.26853053,-1.547122478
22.2764651,-1.601267338
22.28439967,-1.671361685
22.29236476,-1.737770796
22.30026881,-1.793873072
22.30817287,-1.877160311
22.31610744,-1.930045605
22.32404201,-2.012899876
22.33203761,-2.096470356
22.33997218,-2.088341713
22.34787624,-2.01733923
22.35578029,-1.914033413
22.36368434,-1.758088827
22.37164943,-1.594036341
22.37955348,-1.467353344
22.38742702,-1.297489882
22.39536159,-1.152015924
22.40329616,-1.051096678
22.41126124,-0.9717769623
22.41919582,-0.9301528931
22.42706935,-0.871720314
22.4349734,-0.7745060921
22.44287746,-0.6698746681
22.45081203,-0.5938949585
22.45871608,-0.5228042603
22.46662013,-0.4204335213
22.47452418,-0.3107323647
22.48245875,-0.2322363853
22.49042384,-0.1417570114
22.49835841,0.01401185989
22.50626247,0.1008272171
22.51416652,0.2204799652
22.52210109,0.3649969101
22.53009669,0.4203906059
22.53800075,0.4253759384
22.54587428,0.4092860222
22.55377833,0.4018878937
22.5617129,0.3439912796
22.56970851,0.2885828018
22.57764308,0.1887860298
22.58554713,0.1644411087
22.59345119,0.1722464561
22.60135524,0.1757102013
22.60932033,0.2218632698
22.61722438,0.2270903587
22.62509791,0.2321882248
22.63297145,0.2470254898
22.6408755,0.1817560196
22.64887111,0.1186347008
22.65680568,0.1607046127
22.66470973,0.2412061691
22.6726443,0.324177742
22.68057887,0.3991971016
22.68854396,0.4420776367
22.69644801,0.502366066
22.70435207,0.774764061
22.71228664,0.8888111115
22.7202212,1.081164837
22.72815578,1.170650959
22.73609035,1.11544466
22.74405543,1.064853668
22.75199,0.8676595688
22.75992458,0.6577529907
22.76788966,0.3526387215
22.77579372,-0.04839372635
22.78369777,-0.4644837379
22.79160182,-0.8420572281
22.79950587,-1.11217761
22.80747096,-1.293579817
22.81537501,-1.391409397
22.82330958,-1.474257946
22.83124416,-1.633287907
22.83917872,-1.711363792
22.8471133,-1.699977875
22.85504787,-1.683342934
22.86295192,-1.691593409
22.87085597,-1.651072741
22.87879054,-1.543359756
22.88681666,-1.443036079
22.89472072,-1.503322124
22.90265529,-1.553208351
22.91058986,-1.689164877
22.91846339,-1.772136927
22.926459,-1.871243954
22.93436305,-1.866176128
22.9422671,-1.804028034
22.95014064,-1.730951548
22.95804469,-1.555643797
22.9660403,-1.394691944
22.97394435,-1.221888065
22.98181788,-1.061704159
22.98969142,-0.9596438408
22.99759547,-0.8189444542
23.0056216,-0.7078166008
23.01355617,-0.5982170105
23.02149074,-0.5270996094
23.02942531,-0.4264044762
23.03735988,-0.3693981171
23.04532497,-0.3358283043
23.05322902,-0.3320569992
23.06116359,-0.3467464447
23.06903712,-0.3536310196
23.07694118,-0.3839011192
23.0849673,-0.3744711876
23.09284083,-0.3836917877
23.10074489,-0.3461680412
23.10864894,-0.2779450417
23.11655299,-0.218603611
23.1245486,-0.2222518921
23.13248317,-0.2246880531
23.14038722,-0.2540202141
23.14832179,-0.2078390121
23.15622584,-0.133813858
23.16419093,-0.001644134521
23.1721255,0.1061973572
23.18002956,0.1427645683
23.18796412,0.234515667
23.1958987,0.2547445297
23.20386378,0.2300348282
23.21179835,0.2435512543
23.21979396,0.2626438141
23.22772853,0.1921095848
23.2356631,0.170463562
23.24362819,0.08761262894
23.25156276,0.02465963364
23.25946681,0.1621623039
23.26740138,0.3279190063
23.27533595,0.336350441
23.28330104,0.2839617729
23.29117458,0.1986193657
23.29907863,0.06758117676
23.3070132,-0.1147494316
23.31491725,-0.2937150002
23.32285182,-0.381652832
23.33075587,-0.5243663788
23.33865993,-0.5966534615
23.34656398,-0.6216983795
23.35443751,-0.6793351173
23.3624026,-0.5984511375
